file,sheet,field,dtype,non_null_rate,unique_count,sample_values_masked,possible_entity,possible_metric,notes
绩效与商家销售额汇总\24年非药商家售后订单率2025-01-03.xlsx,商务维度,售后订单数,text_or_mixed,1.0000,30,92949 | 11400 | 0,,订单,date_range=..
绩效与商家销售额汇总\24年非药商家售后订单率2025-01-03.xlsx,商务维度,商家原因售后订单数,text_or_mixed,1.0000,29,58649 | 7225 | 0,merchant_supplier,订单,date_range=..
绩效与商家销售额汇总\24年非药商家售后订单率2025-01-03.xlsx,商务维度,商家原因售后订单率,text_or_mixed,1.0000,29,<PHONE_MASKED> | 0.0238827184979505 | 0,merchant_supplier,订单,date_range=..
绩效与商家销售额汇总\5万商家12-1月药采购现金情况.xlsx,Sheet1,"●保证金补缴到10万的、特殊合作协议的5万商家，正常经营药采购（药采购现金占比50%以上的必须商务跟进2月底补缴！）
●药采购采购占比10%以上的，没补缴的，停止药采购上架与提报，但现有链接正常销售
●采购占比10%以下的，没补缴的，直接关药采购",text_or_mixed,1.0000,1754,供应商ID | 10238 | 13778,merchant_supplier;operator,,date_range=..
绩效与商家销售额汇总\5万商家12-1月药采购现金情况.xlsx,Sheet1,<blank_2>,text_or_mixed,1.0000,1754,供应商名称 | 郑州眷轩 | 鑫众维器械,,,date_range=..
绩效与商家销售额汇总\5万商家12-1月药采购现金情况.xlsx,Sheet1,<blank_3>,text_or_mixed,1.0000,1515,12-1月药采购现金 | 448476.39 | 158487.42,,,date_range=..
绩效与商家销售额汇总\5万商家12-1月药采购现金情况.xlsx,Sheet1,<blank_4>,text_or_mixed,1.0000,877,12-1月医械城现金 | 78593.33 | 346451.15,,,date_range=..
绩效与商家销售额汇总\5万商家12-1月药采购现金情况.xlsx,Sheet1,<blank_5>,text_or_mixed,1.0000,1754,药采购现金占比 | =C3/(C3+D3) | =C4/(C4+D4),,,date_range=..
绩效与商家销售额汇总\5万商家12-1月药采购现金情况.xlsx,Sheet1,<blank_6>,text_or_mixed,0.8734,21,商务对接人 | 谭伟杰（商务） | 文洋（商务）,,,date_range=..
绩效与商家销售额汇总\5万商家12-1月药采购现金情况.xlsx,Sheet1,<blank_7>,text_or_mixed,1.0000,29,供应商省份 | 河南省 | 四川省,,,date_range=..
绩效与商家销售额汇总\5万商家12-1月药采购现金情况.xlsx,Sheet1,<blank_8>,text_or_mixed,0.9173,20,对应人 | 谭伟杰（商务） | 高运,,,date_range=..
绩效与商家销售额汇总\5万商家12-1月药采购现金情况.xlsx,Sheet1,<blank_9>,text_or_mixed,1.0000,1754,"只交5万保证金商业 | =VLOOKUP(A3,'Sheet1 (2)'!$A$2:$A$229,... | =VLOOKUP(A4,'Sheet1 (2)'!$A$2:$A$229,...",,,date_range=..
绩效与商家销售额汇总\5万商家12-1月药采购现金情况.xlsx,Sheet1,<blank_10>,text_or_mixed,0.0011,1,合作协议商家，5万正常经营 | 合作协议商家，5万正常经营,,,date_range=..
绩效与商家销售额汇总\5万商家12-1月药采购现金情况.xlsx,Sheet1,<blank_11>,text_or_mixed,0.0000,0,,,,date_range=..
绩效与商家销售额汇总\5万商家12-1月药采购现金情况.xlsx,Sheet1,<blank_12>,text_or_mixed,0.0000,0,,,,date_range=..
绩效与商家销售额汇总\5万商家12-1月药采购现金情况.xlsx,Sheet1,<blank_13>,text_or_mixed,0.0000,0,,,,date_range=..
绩效与商家销售额汇总\5万商家12-1月药采购现金情况.xlsx,Sheet1 (2),供应商ID,text_or_mixed,1.0000,194,17165 | 13817 | 13831,merchant_supplier,,date_range=..
绩效与商家销售额汇总\【2月考核结果】非药商家0211-0304连锁销售情况.xlsx,开通连锁+有售后订单的,商业id,text_or_mixed,1.0000,457,3584 | 1553 | 977,merchant_supplier,,date_range=..
绩效与商家销售额汇总\【2月考核结果】非药商家0211-0304连锁销售情况.xlsx,开通连锁+有售后订单的,商业名称,text_or_mixed,1.0000,457,可孚旗舰店 | 东莞市康洁医药旗舰店 | 广州仁冠贸易旗舰店,merchant_supplier,,date_range=..
绩效与商家销售额汇总\【2月考核结果】非药商家0211-0304连锁销售情况.xlsx,开通连锁+有售后订单的,是否关连锁,text_or_mixed,1.0000,2,不关 | 不关 | 不关,,,date_range=..
绩效与商家销售额汇总\【2月考核结果】非药商家0211-0304连锁销售情况.xlsx,开通连锁+有售后订单的,商务对接,text_or_mixed,1.0000,17,蓝通 | 0 | 0,operator,,date_range=..
绩效与商家销售额汇总\【2月考核结果】非药商家0211-0304连锁销售情况.xlsx,开通连锁+有售后订单的,处理状态,text_or_mixed,1.0000,3,连锁发票售后上传时长＞48h，不合格，但金额＞3w，重点提醒，本月暂时不关 | 连锁发票售后上传时长＞48h，不合格，但金额＞3w，重点提醒，本月暂时不关 | 连锁发票售后上传时长＜48h，合格，不关,,,date_range=..
绩效与商家销售额汇总\【2月考核结果】非药商家0211-0304连锁销售情况.xlsx,开通连锁+有售后订单的,开通连锁供货对象,text_or_mixed,1.0000,1,1 | 1 | 1,,,date_range=..
绩效与商家销售额汇总\【2月考核结果】非药商家0211-0304连锁销售情况.xlsx,开通连锁+有售后订单的,连锁订单数,text_or_mixed,1.0000,155,488 | 823 | 576,,订单,date_range=..
绩效与商家销售额汇总\【2月考核结果】非药商家0211-0304连锁销售情况.xlsx,开通连锁+有售后订单的,连锁发票订单数,text_or_mixed,1.0000,46,104 | 31 | 45,,订单,date_range=..
绩效与商家销售额汇总\【2月考核结果】非药商家0211-0304连锁销售情况.xlsx,开通连锁+有售后订单的,连锁发票售后订单数,text_or_mixed,1.0000,35,63 | 37 | 55,,订单,date_range=..
绩效与商家销售额汇总\【2月考核结果】非药商家0211-0304连锁销售情况.xlsx,开通连锁+有售后订单的,连锁平台介入订单数,text_or_mixed,1.0000,4,0 | 0 | 0,,订单,date_range=..
绩效与商家销售额汇总\【2月考核结果】非药商家0211-0304连锁销售情况.xlsx,开通连锁+有售后订单的,发票售后闭环订单数,text_or_mixed,1.0000,32,31 | 16 | 33,,订单,date_range=..
绩效与商家销售额汇总\【2月考核结果】非药商家0211-0304连锁销售情况.xlsx,开通连锁+有售后订单的,发票售后48小时闭环订单数,text_or_mixed,1.0000,30,21 | 7 | 26,,订单,date_range=..
绩效与商家销售额汇总\【2月考核结果】非药商家0211-0304连锁销售情况.xlsx,开通连锁+有售后订单的,连锁发票售后小时数-以上传发票为准,text_or_mixed,1.0000,380,3269.4 | 1616.79 | 881.63,,,date_range=..
绩效与商家销售额汇总\【2月考核结果】非药商家0211-0304连锁销售情况.xlsx,开通连锁+有售后订单的,发票上传率,text_or_mixed,1.0000,253,<PHONE_MASKED> | 0.0376670716889429 | 0.078125,,,date_range=..
绩效与商家销售额汇总\【2月考核结果】非药商家0211-0304连锁销售情况.xlsx,开通连锁+有售后订单的,发票售后率,text_or_mixed,1.0000,222,<PHONE_MASKED> | 0.0449574726609964 | 0.0954861111111111,,,date_range=..
绩效与商家销售额汇总\【2月考核结果】非药商家0211-0304连锁销售情况.xlsx,开通连锁+有售后订单的,48h发票售后闭环率,text_or_mixed,1.0000,61,0.333333333333333 | <PHONE_MASKED> | 0.472727272727273,,,date_range=..
绩效与商家销售额汇总\【2月考核结果】非药商家0211-0304连锁销售情况.xlsx,开通连锁+有售后订单的,发票售后平均处理时长-以上传发票为准,text_or_mixed,1.0000,382,105.464516129032 | 101.049375 | <PHONE_MASKED>,,,date_range=..
绩效与商家销售额汇总\【2月考核结果】非药商家0211-0304连锁销售情况.xlsx,开通连锁+有售后订单的,连锁销售额,text_or_mixed,1.0000,457,345271.99 | 335736.59 | 203376.12,,销售额,date_range=..
绩效与商家销售额汇总\【2月考核结果】非药商家0211-0304连锁销售情况.xlsx,开通连锁+有售后订单的,连锁销售店数,text_or_mixed,1.0000,132,212 | 376 | 338,,,date_range=..
绩效与商家销售额汇总\【2月考核结果】非药商家0211-0304连锁销售情况.xlsx,开通连锁+有售后订单的,动销批文数,text_or_mixed,1.0000,90,146 | 551 | 220,,,date_range=..
绩效与商家销售额汇总\【2月考核结果】非药商家0211-0304连锁销售情况.xlsx,开通连锁+有售后订单的,在架批文数,text_or_mixed,1.0000,383,295 | 3302 | 2629,,,date_range=..
绩效与商家销售额汇总\【2月考核结果】非药商家0211-0304连锁销售情况.xlsx,开通连锁+有售后订单的,处理状态,text_or_mixed,1.0000,5,上传时长＞72h，但金额＞3w，提醒，不关 | 上传时长＞72h，但金额＞3w，提醒，不关 | 上传时长＜72h，不关,,,date_range=..
绩效与商家销售额汇总\【2月考核结果】非药商家0211-0304连锁销售情况.xlsx,Sheet1,商业id,text_or_mixed,1.0000,1723,15195 | 5984 | 12858,merchant_supplier,,date_range=..
绩效与商家销售额汇总\【2月考核结果】非药商家0211-0304连锁销售情况.xlsx,Sheet1,商业名称,text_or_mixed,1.0000,1723,凯森医疗旗舰店 | 广州新多多医疗旗舰店 | 助康医疗器械旗舰店,merchant_supplier,,date_range=..
绩效与商家销售额汇总\【2月考核结果】非药商家0211-0304连锁销售情况.xlsx,Sheet1,商务对接,text_or_mixed,1.0000,23,0 | 黄少华 | 王子翔（医械）,operator,,date_range=..
绩效与商家销售额汇总\【2月考核结果】非药商家0211-0304连锁销售情况.xlsx,Sheet1,开通连锁供货对象,text_or_mixed,1.0000,2,1 | 1 | 1,,,date_range=..
绩效与商家销售额汇总\【2月考核结果】非药商家0211-0304连锁销售情况.xlsx,Sheet1,连锁订单数,text_or_mixed,1.0000,156,0 | 0 | 0,,订单,date_range=..
绩效与商家销售额汇总\【2月考核结果】非药商家0211-0304连锁销售情况.xlsx,Sheet1,连锁发票订单数,text_or_mixed,1.0000,48,0 | 0 | 0,,订单,date_range=..
绩效与商家销售额汇总\【2月考核结果】非药商家0211-0304连锁销售情况.xlsx,Sheet1,连锁发票售后订单数,text_or_mixed,1.0000,36,0 | 0 | 0,,订单,date_range=..
绩效与商家销售额汇总\【2月考核结果】非药商家0211-0304连锁销售情况.xlsx,Sheet1,连锁平台介入订单数,text_or_mixed,1.0000,4,0 | 0 | 0,,订单,date_range=..
绩效与商家销售额汇总\【2月考核结果】非药商家0211-0304连锁销售情况.xlsx,Sheet1,发票售后闭环订单数,text_or_mixed,1.0000,32,0 | 0 | 0,,订单,date_range=..
绩效与商家销售额汇总\【2月考核结果】非药商家0211-0304连锁销售情况.xlsx,Sheet1,发票售后48小时闭环订单数,text_or_mixed,1.0000,30,0 | 0 | 0,,订单,date_range=..
绩效与商家销售额汇总\【2月考核结果】非药商家0211-0304连锁销售情况.xlsx,Sheet1,连锁发票售后小时数-以上传发票为准,text_or_mixed,1.0000,380,0 | 0 | 0,,,date_range=..
绩效与商家销售额汇总\【2月考核结果】非药商家0211-0304连锁销售情况.xlsx,Sheet1,连锁发票售后小时数-以结束售后为准,text_or_mixed,0.0000,0,,,,date_range=..
绩效与商家销售额汇总\【2月考核结果】非药商家0211-0304连锁销售情况.xlsx,Sheet1,发票上传率,text_or_mixed,1.0000,1723,=F2/E2 | =F3/E3 | =F4/E4,,,date_range=..
绩效与商家销售额汇总\【2月考核结果】非药商家0211-0304连锁销售情况.xlsx,Sheet1,发票售后率,text_or_mixed,1.0000,1723,=G2/E2 | =G3/E3 | =G4/E4,,,date_range=..
绩效与商家销售额汇总\【2月考核结果】非药商家0211-0304连锁销售情况.xlsx,Sheet1,48h发票售后闭环率,text_or_mixed,1.0000,1723,=J2/G2 | =J3/G3 | =J4/G4,,,date_range=..
绩效与商家销售额汇总\【2月考核结果】非药商家0211-0304连锁销售情况.xlsx,Sheet1,发票售后平均处理时长-以上传发票为准,text_or_mixed,1.0000,1723,=K2/I2 | =K3/I3 | =K4/I4,,,date_range=..
绩效与商家销售额汇总\【2月考核结果】非药商家0211-0304连锁销售情况.xlsx,Sheet1,连锁销售额,text_or_mixed,1.0000,691,0 | 0 | 0,,销售额,date_range=..
绩效与商家销售额汇总\【2月考核结果】非药商家0211-0304连锁销售情况.xlsx,Sheet1,连锁销售店数,text_or_mixed,1.0000,133,0 | 0 | 0,,,date_range=..
绩效与商家销售额汇总\【2月考核结果】非药商家0211-0304连锁销售情况.xlsx,Sheet1,动销批文数,text_or_mixed,1.0000,91,0 | 0 | 0,,,date_range=..
绩效与商家销售额汇总\【2月考核结果】非药商家0211-0304连锁销售情况.xlsx,Sheet1,在架批文数,text_or_mixed,1.0000,497,237 | 711 | 260,,,date_range=..
绩效与商家销售额汇总\商家每月售后情况2025-02-06_四川.xlsx,Sheet1,供应商ID,text_or_mixed,1.0000,73,13778 | 12642 | 8521,merchant_supplier,,date_range=..
绩效与商家销售额汇总\商家每月售后情况2025-02-06_四川.xlsx,Sheet1,订单数202412,text_or_mixed,1.0000,73,2139 | 1258 | 2581,,订单,date_range=..
绩效与商家销售额汇总\商家每月售后情况2025-02-06_四川.xlsx,Sheet1,订单数202501,text_or_mixed,1.0000,69,1445 | 780 | 3114,,订单,date_range=..
绩效与商家销售额汇总\商家每月售后情况2025-02-06_四川.xlsx,Sheet1,订单数202502,text_or_mixed,1.0000,61,99 | 103 | 300,,订单,date_range=..
绩效与商家销售额汇总\商家每月售后情况2025-02-06_四川.xlsx,Sheet1,售后数202412,text_or_mixed,1.0000,51,102 | 69 | 184,,,date_range=..
绩效与商家销售额汇总\商家每月售后情况2025-02-06_四川.xlsx,Sheet1,售后数202501,text_or_mixed,1.0000,46,85 | 41 | 168,,,date_range=..
绩效与商家销售额汇总\商家每月售后情况2025-02-06_四川.xlsx,Sheet1,售后数202502,text_or_mixed,1.0000,15,0 | 0 | 9,,,date_range=..
绩效与商家销售额汇总\商家每月售后情况2025-02-06_四川.xlsx,Sheet1,商家原因售后数202412,text_or_mixed,1.0000,47,60 | 50 | 148,merchant_supplier,,date_range=..
绩效与商家销售额汇总\商家每月售后情况2025-02-06_四川.xlsx,Sheet1,商家原因售后数202501,text_or_mixed,1.0000,37,34 | 20 | 114,merchant_supplier,,date_range=..
绩效与商家销售额汇总\商家每月售后情况2025-02-06_四川.xlsx,Sheet1,商家原因售后数202502,text_or_mixed,1.0000,4,0 | 0 | 1,merchant_supplier,,date_range=..
绩效与商家销售额汇总\商家每月售后情况2025-02-06_四川.xlsx,Sheet1,商务对接人,text_or_mixed,0.6712,7,王子翔（医械） | 文洋（商务） | 文洋（商务）,operator,,date_range=..
绩效与商家销售额汇总\商家每月售后情况2025-02-06_四川.xlsx,Sheet1,供应商省份,text_or_mixed,1.0000,1,四川省 | 四川省 | 四川省,merchant_supplier;region,,date_range=..
绩效与商家销售额汇总\商家每月售后情况2025-02-06_四川.xlsx,Sheet1,对应人,text_or_mixed,1.0000,1,高运 | 高运 | 高运,,,date_range=..
绩效与商家销售额汇总\商家每月售后情况2025-02-06_四川.xlsx,Sheet2,商家原因明细（23条）,text_or_mixed,1.0000,23,药品近效期 | 商品质量问题 | 发票相关-无票,merchant_supplier,,date_range=..
绩效与商家销售额汇总\日化可开分店商家.xlsx,Sheet9,供应商名称,text_or_mixed,1.0000,39,须鲸医疗旗舰店 | 平行宇宙美妆旗舰店 | 湖南凡康,merchant_supplier,,date_range=..
绩效与商家销售额汇总\日化可开分店商家.xlsx,Sheet9,ID,text_or_mixed,1.0000,39,14736 | 21789 | 14545,,,date_range=..
绩效与商家销售额汇总\日化可开分店商家.xlsx,Sheet9,店铺近3月月均总额,text_or_mixed,1.0000,39,120401.48 | 201589.536666667 | 158106.813333333,,,date_range=..
绩效与商家销售额汇总\日化可开分店商家.xlsx,Sheet9,日/化近3月最高月,text_or_mixed,1.0000,39,91183.37 | 418713.88 | 131190.91,,,date_range=..
绩效与商家销售额汇总\日化可开分店商家.xlsx,Sheet9,对接人,text_or_mixed,1.0000,11,余超（非药） | 熊心意 | 熊心意,,,date_range=..
绩效与商家销售额汇总\日化可开分店商家.xlsx,Sheet9,近3个月商家售后率,text_or_mixed,1.0000,39,<PHONE_MASKED> | <PHONE_MASKED> | <PHONE_MASKED>,merchant_supplier,,date_range=..
绩效与商家销售额汇总\销售额统计 (1).xlsx,销售额统计（周期汇总）,供应商名称,text_or_mixed,1.0000,86,丽康琴保健品 | 都尔东康 | 普宁普慈,merchant_supplier,,date_range=..
绩效与商家销售额汇总\销售额统计 (1).xlsx,销售额统计（周期汇总）,运营人员,text_or_mixed,0.7209,3,"高运,高运 | 高运,高运 | 高运",operator,,date_range=..
